Temperature;Time;DSC;Mass;Gas Flow;Gas Flow;Sensit;Segment
  25.93500;16.40000; 4.893542e-004;100.11900;50.00000;20.00000;1.55334;1
  25.92500;16.45000; 4.485698e-004;100.11900;50.00000;20.00000;1.55335;1
  25.94000;16.50000; 3.534244e-004;100.11900;50.00000;20.00000;1.55333;1
  25.95200;16.55000; 4.757698e-004;100.11900;50.00000;20.00000;1.55331;1
  25.94000;16.60000; 4.621704e-004;100.11900;50.00000;20.00000;1.55333;1
  25.93200;16.65000; 4.757595e-004;100.12454;50.00000;20.00000;1.55334;1
  25.94300;16.70000; 6.116980e-004;100.12454;50.00000;20.00000;1.55332;1
  25.92800;16.75000; 5.573158e-004;100.12454;50.00000;20.00000;1.55335;1
  25.94400;16.80000; 4.757657e-004;100.12454;50.00000;20.00000;1.55332;1
  25.93800;16.85000; 4.757625e-004;100.12454;50.00000;20.00000;1.55333;1
  25.94700;16.90000; 5.029539e-004;100.12454;50.00000;20.00000;1.55332;1
  25.92000;16.95000; 5.573109e-004;100.12731;50.00000;20.00000;1.55336;1
  25.92300;17.00000; 5.165338e-004;100.12731;50.00000;20.00000;1.55336;1
  25.92400;17.05000; 5.165343e-004;100.12731;50.00000;20.00000;1.55335;1
  25.94100;17.10000; 5.845102e-004;100.12731;50.00000;20.00000;1.55333;1
  25.92900;17.15000; 4.349787e-004;100.12731;50.00000;20.00000;1.55335;1
  25.94100;17.20000; 5.437304e-004;100.12731;50.00000;20.00000;1.55333;1
  25.94400;17.25000; 6.252920e-004;100.12731;50.00000;20.00000;1.55332;1
  25.94400;17.30000; 6.524786e-004;100.12731;50.00000;20.00000;1.55332;1
  25.94400;17.35000; 6.524786e-004;100.12731;50.00000;20.00000;1.55332;1
  25.92600;17.40000; 3.806051e-004;100.12731;50.00000;20.00000;1.55335;1
  25.95000;17.45000; 5.573291e-004;100.12177;50.00000;20.00000;1.55331;1
  25.94400;17.50000; 5.981054e-004;100.12177;50.00000;20.00000;1.55332;1
  25.95000;17.55000; 5.165489e-004;100.12177;50.00000;20.00000;1.55331;1
  25.94600;17.60000; 5.981067e-004;100.12177;50.00000;20.00000;1.55332;1
  25.94400;17.65000; 5.165456e-004;100.12177;50.00000;20.00000;1.55332;1
  25.93200;17.70000; 5.165388e-004;100.12177;50.00000;20.00000;1.55334;1
  25.94400;17.75000; 5.981054e-004;100.12177;50.00000;20.00000;1.55332;1
  25.93300;17.80000; 6.388776e-004;100.12177;50.00000;20.00000;1.55334;1
  25.94600;17.85000; 6.388867e-004;100.12454;50.00000;20.00000;1.55332;1
  25.95500;17.90000; 5.029583e-004;100.12454;50.00000;20.00000;1.55330;1
  25.93700;17.95000; 3.806096e-004;100.12454;50.00000;20.00000;1.55333;1
  25.95600;18.00000; 5.029588e-004;100.12454;50.00000;20.00000;1.55330;1
  25.95000;18.05000; 5.165489e-004;100.12454;50.00000;20.00000;1.55331;1
  25.96100;18.10000; 5.709293e-004;100.12454;50.00000;20.00000;1.55329;1
  25.94600;18.15000; 6.660734e-004;100.12454;50.00000;20.00000;1.55332;1
  25.95800;18.20000; 5.709275e-004;100.12454;50.00000;20.00000;1.55330;1
  25.96500;18.25000; 5.437446e-004;100.12454;50.00000;20.00000;1.55328;1
  25.96400;18.30000; 5.165568e-004;100.12454;50.00000;20.00000;1.55329;1
  25.95800;18.35000; 6.524885e-004;100.12454;50.00000;20.00000;1.55330;1
  25.96700;18.40000; 5.029649e-004;100.12454;50.00000;20.00000;1.55328;1
  25.94300;18.45000; 5.981047e-004;100.12454;50.00000;20.00000;1.55332;1
  25.95300;18.50000; 5.437375e-004;100.12454;50.00000;20.00000;1.55330;1
  25.96700;18.55000; 4.893712e-004;100.12454;50.00000;20.00000;1.55328;1
  25.97500;18.60000; 5.165629e-004;100.12454;50.00000;20.00000;1.55327;1
  25.96100;18.65000; 6.117100e-004;100.12454;50.00000;20.00000;1.55329;1
  25.96100;18.70000; 5.845229e-004;100.12454;50.00000;20.00000;1.55329;1
  25.96400;18.75000; 3.942144e-004;100.12454;50.00000;20.00000;1.55329;1
  25.95800;18.80000; 5.437404e-004;100.12454;50.00000;20.00000;1.55330;1
  25.96700;18.85000; 4.893712e-004;100.12454;50.00000;20.00000;1.55328;1
  25.95100;18.90000; 5.709231e-004;100.12454;50.00000;20.00000;1.55331;1
  25.96500;18.95000; 5.573382e-004;100.12454;50.00000;20.00000;1.55328;1
  25.95900;19.00000; 5.437411e-004;100.12454;50.00000;20.00000;1.55329;1
  25.95900;19.05000; 5.301475e-004;100.12454;50.00000;20.00000;1.55329;1
  25.96200;19.10000; 4.621814e-004;100.12454;50.00000;20.00000;1.55329;1
  25.96700;19.15000; 5.301521e-004;100.12731;50.00000;20.00000;1.55328;1
  25.95100;19.20000; 5.437363e-004;100.12731;50.00000;20.00000;1.55331;1
  25.98600;19.25000; 5.709449e-004;100.12731;50.00000;20.00000;1.55325;1
  25.95300;19.30000; 4.349900e-004;100.12731;50.00000;20.00000;1.55330;1
  25.94500;19.35000; 4.757662e-004;100.12454;50.00000;20.00000;1.55332;1
  25.96500;19.40000; 3.262468e-004;100.12454;50.00000;20.00000;1.55328;1
  25.96200;19.45000; 6.253042e-004;100.12454;50.00000;20.00000;1.55329;1
  25.98000;19.50000; 3.262521e-004;100.12454;50.00000;20.00000;1.55326;1
  25.96200;19.55000; 4.485878e-004;100.12454;50.00000;20.00000;1.55329;1
  25.95800;19.60000; 5.981145e-004;100.12454;50.00000;20.00000;1.55330;1
  25.94400;19.65000; 3.398326e-004;100.12454;50.00000;20.00000;1.55332;1
  25.95600;19.70000; 3.398370e-004;100.12454;50.00000;20.00000;1.55330;1
  25.94200;19.75000; 5.981041e-004;100.12454;50.00000;20.00000;1.55332;1
  25.95400;19.80000; 5.437381e-004;100.12454;50.00000;20.00000;1.55330;1
  25.97800;19.85000; 6.117213e-004;100.12454;50.00000;20.00000;1.55326;1
  25.94300;19.90000; 5.709182e-004;100.12454;50.00000;20.00000;1.55332;1
  25.95500;19.95000; 6.524864e-004;100.12454;50.00000;20.00000;1.55330;1
  25.98000;19.99917; 3.398459e-004;100.12454;50.00000;20.00000;1.55326;1
  25.98000;20.00083; 3.670336e-004;100.12454;50.00000;20.00000;1.55326;2
  25.97000;20.00250; 2.854675e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97400;20.00417; 2.446875e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96900;20.00583; 3.126545e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96000;20.00750; 4.485869e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96500;20.00917; 4.893702e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97200;20.01083; 5.301550e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97700;20.01250; 5.301579e-004;100.12454;50.00000;20.00000;1.55326;2
  25.97700;20.01417; 4.757827e-004;100.12454;50.00000;20.00000;1.55326;2
  25.96300;20.01583; 4.621819e-004;100.12454;50.00000;20.00000;1.55329;2
  25.97200;20.01750; 3.942178e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97500;20.01917; 3.942191e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96600;20.02083; 4.621834e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96500;20.02250; 4.621829e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97800;20.02417; 4.621894e-004;100.12454;50.00000;20.00000;1.55326;2
  25.96500;20.02583; 4.757765e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96500;20.02750; 4.893702e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97200;20.02917; 4.757802e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96500;20.03083; 4.621829e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96300;20.03250; 4.485883e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96600;20.03417; 3.806216e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97200;20.03583; 3.670304e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97800;20.03750; 4.350018e-004;100.12454;50.00000;20.00000;1.55326;2
  25.97200;20.03917; 4.621864e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96000;20.04083; 4.893675e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96100;20.04250; 4.621809e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96700;20.04417; 5.301521e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97700;20.04583; 6.117206e-004;100.12454;50.00000;20.00000;1.55326;2
  25.97800;20.04750; 5.301585e-004;100.12454;50.00000;20.00000;1.55326;2
  25.97500;20.04917; 5.301567e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96100;20.05083; 5.981164e-004;100.12454;50.00000;20.00000;1.55329;2
  25.97100;20.05250; 5.029670e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96700;20.05417; 5.301521e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96300;20.05583; 5.029627e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96300;20.05750; 4.757755e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95500;20.05917; 5.165518e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96800;20.06083; 4.893717e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97500;20.06250; 4.621879e-004;100.12454;50.00000;20.00000;1.55327;2
  25.95300;20.06417; 3.942097e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95400;20.06583; 3.670232e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96600;20.06750; 4.621834e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96300;20.06917; 5.437434e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95500;20.07083; 5.301452e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95100;20.07250; 4.757693e-004;100.12454;50.00000;20.00000;1.55331;2
  25.95900;20.07417; 5.029605e-004;100.12454;50.00000;20.00000;1.55329;2
  25.97500;20.07583; 5.709380e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96900;20.07750; 5.981216e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96100;20.07917; 5.709293e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96100;20.08083; 4.893680e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96100;20.08250; 5.029615e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96100;20.08417; 5.845229e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96600;20.08583; 5.437452e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95800;20.08750; 5.301469e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95400;20.08917; 5.029577e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96500;20.09083; 5.029638e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96300;20.09250; 5.437434e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95400;20.09417; 5.437381e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95700;20.09583; 5.301463e-004;100.12454;50.00000;20.00000;1.55330;2
  25.94800;20.09750; 5.573279e-004;100.12454;50.00000;20.00000;1.55331;2
  25.96000;20.09917; 5.301481e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95700;20.10083; 4.485854e-004;100.12454;50.00000;20.00000;1.55330;2
  25.94800;20.10250; 4.078009e-004;100.12454;50.00000;20.00000;1.55331;2
  25.96300;20.10417; 4.349947e-004;100.12454;50.00000;20.00000;1.55329;2
  25.97200;20.10583; 4.349990e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97200;20.10750; 3.942178e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97400;20.10917; 4.078124e-004;100.12454;50.00000;20.00000;1.55327;2
  25.95900;20.11083; 5.165540e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96200;20.11250; 5.845235e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96500;20.11417; 5.981191e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95900;20.11583; 6.117087e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96300;20.11750; 5.845242e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95400;20.11917; 5.029577e-004;100.12454;50.00000;20.00000;1.55330;2
  25.97200;20.12083; 4.757802e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96900;20.12250; 3.670292e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95600;20.12417; 3.534305e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96000;20.12583; 4.078062e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95500;20.12750; 4.078040e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96500;20.12917; 3.942149e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97200;20.13083; 3.806241e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97700;20.13250; 3.806262e-004;100.12454;50.00000;20.00000;1.55326;2
  25.98100;20.13417; 4.214094e-004;100.12454;50.00000;20.00000;1.55326;2
  25.97500;20.13583; 4.485941e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97700;20.13750; 4.485951e-004;100.12454;50.00000;20.00000;1.55326;2
  25.96600;20.13917; 4.078089e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96600;20.14083; 4.078089e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96600;20.14250; 4.621834e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96500;20.14417; 4.214021e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95400;20.14583; 3.942101e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95900;20.14750; 3.806187e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95500;20.14917; 4.078040e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96600;20.15083; 4.214025e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97100;20.15250; 4.621859e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96600;20.15417; 5.165579e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97400;20.15583; 5.301562e-004;100.12454;50.00000;20.00000;1.55327;2
  25.97200;20.15750; 4.757802e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96700;20.15917; 4.349966e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95700;20.16083; 4.349919e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95400;20.16250; 4.757708e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96600;20.16417; 4.893707e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96100;20.16583; 4.757744e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96300;20.16750; 5.165562e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96400;20.16917; 5.709312e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96900;20.17083; 5.573406e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96700;20.17250; 5.165585e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97100;20.17417; 4.485922e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96600;20.17583; 4.078089e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95900;20.17750; 3.806187e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95400;20.17917; 4.485839e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95500;20.18083; 4.893648e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96900;20.18250; 4.621849e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97100;20.18417; 4.485922e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96500;20.18583; 4.485893e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96000;20.18750; 4.893675e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95500;20.18917; 4.893648e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96000;20.19083; 4.621804e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96000;20.19250; 4.078062e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95500;20.19417; 4.621779e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96100;20.19583; 4.757744e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95700;20.19750; 4.757724e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95500;20.19917; 4.893648e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96600;20.20083; 4.621834e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96700;20.20250; 3.670284e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97100;20.20417; 3.398426e-004;100.12454;50.00000;20.00000;1.55327;2
  25.95900;20.20583; 2.854641e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96300;20.20750; 3.398396e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96900;20.20917; 3.534355e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97400;20.21083; 3.942187e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96100;20.21250; 4.757744e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95700;20.21417; 4.213984e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95700;20.21583; 4.349919e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96400;20.21750; 4.485888e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96100;20.21917; 5.029615e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96100;20.22083; 4.893680e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96600;20.22250; 4.757770e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95400;20.22417; 4.349905e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95500;20.22583; 3.534301e-004;100.12454;50.00000;20.00000;1.55330;2
  25.94500;20.22750; 3.534263e-004;100.12454;50.00000;20.00000;1.55332;2
  25.95500;20.22917; 3.534301e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95500;20.23083; 3.398367e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95700;20.23250; 3.534309e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96300;20.23417; 3.942140e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96300;20.23583; 3.670268e-004;100.12454;50.00000;20.00000;1.55329;2
  25.95700;20.23750; 3.942114e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96600;20.23917; 4.893707e-004;100.12454;50.00000;20.00000;1.55328;2
  25.97200;20.24083; 5.165613e-004;100.12454;50.00000;20.00000;1.55327;2
  25.96600;20.24250; 5.301516e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96900;20.24417; 5.029659e-004;100.12454;50.00000;20.00000;1.55328;2
  25.95400;20.24583; 5.029577e-004;100.12454;50.00000;20.00000;1.55330;2
  25.95700;20.24750; 5.165529e-004;100.12454;50.00000;20.00000;1.55330;2
  25.96300;20.24917; 5.437434e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96200;20.25083; 5.165557e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96300;20.25250; 5.573370e-004;100.12454;50.00000;20.00000;1.55329;2
  25.96800;20.25417; 6.253083e-004;100.12454;50.00000;20.00000;1.55328;2
  25.96600;20.25583; 5.981197e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96500;20.25750; 5.437446e-004;100.11900;50.00000;20.00000;1.55328;2
  25.97500;20.25917; 5.573442e-004;100.11900;50.00000;20.00000;1.55327;2
  25.96900;20.26083; 5.573406e-004;100.11900;50.00000;20.00000;1.55328;2
  25.95500;20.26250; 5.301452e-004;100.11900;50.00000;20.00000;1.55330;2
  25.94600;20.26417; 5.709201e-004;100.11900;50.00000;20.00000;1.55332;2
  25.96500;20.26583; 6.117127e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96700;20.26750; 5.981204e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96300;20.26917; 5.845242e-004;100.11900;50.00000;20.00000;1.55329;2
  25.96100;20.27083; 5.029615e-004;100.11900;50.00000;20.00000;1.55329;2
  25.96000;20.27250; 4.757740e-004;100.11900;50.00000;20.00000;1.55329;2
  25.97200;20.27417; 5.437488e-004;100.11900;50.00000;20.00000;1.55327;2
  25.96300;20.27583; 5.301498e-004;100.11900;50.00000;20.00000;1.55329;2
  25.96600;20.27750; 5.165579e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96600;20.27917; 4.757770e-004;100.11900;50.00000;20.00000;1.55328;2
  25.97800;20.28083; 4.485956e-004;100.11900;50.00000;20.00000;1.55326;2
  25.97800;20.28250; 4.485956e-004;100.11900;50.00000;20.00000;1.55326;2
  25.96500;20.28417; 4.078085e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96100;20.28583; 4.078067e-004;100.11900;50.00000;20.00000;1.55329;2
  25.95700;20.28750; 4.757724e-004;100.11900;50.00000;20.00000;1.55330;2
  25.95400;20.28917; 5.437381e-004;100.11900;50.00000;20.00000;1.55330;2
  25.95800;20.29083; 5.709275e-004;100.11900;50.00000;20.00000;1.55330;2
  25.96300;20.29250; 5.709306e-004;100.11900;50.00000;20.00000;1.55329;2
  25.96600;20.29417; 5.845261e-004;100.11900;50.00000;20.00000;1.55328;2
  25.97000;20.29583; 6.253097e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96000;20.29750; 5.981158e-004;100.11900;50.00000;20.00000;1.55329;2
  25.95500;20.29917; 5.573322e-004;100.11900;50.00000;20.00000;1.55330;2
  25.95500;20.30083; 6.117060e-004;100.11900;50.00000;20.00000;1.55330;2
  25.95700;20.30250; 6.660813e-004;100.11900;50.00000;20.00000;1.55330;2
  25.96900;20.30417; 5.845280e-004;100.11900;50.00000;20.00000;1.55328;2
  25.96900;20.30583; 5.301533e-004;100.11900;50.00000;20.00000;1.55328;2
  25.95400;20.30750; 5.301446e-004;100.11900;50.00000;20.00000;1.55330;2
  25.95800;20.30917; 5.709275e-004;100.11900;50.00000;20.00000;1.55330;2
  25.96900;20.31083; 5.709343e-004;100.11900;50.00000;20.00000;1.55328;2
  25.95400;20.31250; 5.437381e-004;100.12177;50.00000;20.00000;1.55330;2
  25.95800;20.31417; 4.893664e-004;100.12177;50.00000;20.00000;1.55330;2
  25.95500;20.31583; 4.621779e-004;100.12177;50.00000;20.00000;1.55330;2
  25.96300;20.31750; 4.485883e-004;100.12177;50.00000;20.00000;1.55329;2
  25.96900;20.31917; 4.757786e-004;100.12177;50.00000;20.00000;1.55328;2
  25.96900;20.32083; 4.349976e-004;100.12177;50.00000;20.00000;1.55328;2
  25.96400;20.32250; 3.942144e-004;100.12177;50.00000;20.00000;1.55329;2
  25.96600;20.32417; 4.214025e-004;100.12177;50.00000;20.00000;1.55328;2
  25.96700;20.32583; 4.621839e-004;100.12177;50.00000;20.00000;1.55328;2
  25.95800;20.32750; 4.213988e-004;100.12177;50.00000;20.00000;1.55330;2
  25.95800;20.32917; 3.806183e-004;100.12177;50.00000;20.00000;1.55330;2
  25.97000;20.33083; 4.214043e-004;100.12177;50.00000;20.00000;1.55328;2
  25.97600;20.33250; 4.485947e-004;100.12177;50.00000;20.00000;1.55327;2
  25.96900;20.33417; 4.349976e-004;100.12177;50.00000;20.00000;1.55328;2
  25.95700;20.33583; 4.213984e-004;100.11900;50.00000;20.00000;1.55330;2
  25.96600;20.33750; 4.078089e-004;100.11900;50.00000;20.00000;1.55328;2
  25.97800;20.33917; 3.534390e-004;100.11900;50.00000;20.00000;1.55326;2
  25.97500;20.34083; 3.262503e-004;100.11900;50.00000;20.00000;1.55327;2
  25.97100;20.34250; 3.806237e-004;100.11900;50.00000;20.00000;1.55327;2
  25.96400;20.34417; 4.485888e-004;100.11900;50.00000;20.00000;1.55329;2
